# proj_num,size,cyl_r,cyl_h,cav_r,cav_z,el_x,el_y,el_z
4.750000000000000000e+02,5.999999999999999778e-01,1.207066621775184245e+01,2.951847521654227791e+01,-2.293426581372849604e+00,-1.756222901714883378e+00,7.234174828501575005e-01,7.564564766174038946e-01,1.036307140371510283e+00
4.760000000000000000e+02,7.000000000000000666e-01,1.725778139896828023e+01,3.568709533095412212e+01,-3.278978465803972231e+00,-7.971851946007877388e-01,7.068020665211081077e-01,7.855124699814957090e-01,1.074580034369607251e+00
4.770000000000000000e+02,8.000000000000000444e-01,2.366548059033813090e+01,4.099386041641078293e+01,-4.496441312164243698e+00,-8.918752233220475389e+00,9.500690484277176662e-01,8.909765499246107279e-01,1.085712368504343717e+00
4.780000000000000000e+02,9.000000000000000222e-01,2.251046060562725870e+01,2.754864481462189474e+01,-4.276987515069177626e+00,9.813348240217586657e-03,1.173510536242455826e+00,7.058459591425810808e-01,1.067456370393640164e+00
4.790000000000000000e+02,1.000000000000000000e+00,2.087874241070007031e+01,3.734301633670436615e+01,-3.966961058033012133e+00,8.187170309547283864e+00,8.053464875527723832e-01,7.915366856211768498e-01,1.243027521183556194e+00
4.800000000000000000e+02,1.000000000000000056e-01,4.392923189323973077e+00,4.953890196642140609e+01,-1.010372333544513834e+00,1.562487915369752178e+00,9.930432995154783171e-01,1.033754410950028069e+00,1.130210781359284544e+00
4.810000000000000000e+02,2.000000000000000111e-01,2.625157494310813355e+00,2.181011818192738616e+01,-6.037862236914870451e-01,3.692354207477691830e+00,1.266208917052602079e+00,7.775557283443498280e-01,1.133358626711246986e+00
4.820000000000000000e+02,3.000000000000000444e-01,1.815084321195820749e+01,4.984179128745763876e+01,-4.174693938750387190e+00,1.632233700702312973e+01,9.082303056354280590e-01,1.079588522025560549e+00,8.055625806006766476e-01
4.830000000000000000e+02,4.000000000000000222e-01,1.371004754169203999e+01,5.067461942620224136e+01,-3.153310934589169001e+00,-1.964655375214494271e+01,1.213441157247852953e+00,1.043268606503232832e+00,9.484092308650906578e-01
4.840000000000000000e+02,5.000000000000000000e-01,1.018222802704577923e+01,4.527453423425103551e+01,-2.341912446220529187e+00,4.581242041177125551e-02,9.925913955624532381e-01,1.239554627617230231e+00,8.394053221621646799e-01
4.850000000000000000e+02,5.999999999999999778e-01,1.484587963152235623e+01,2.918877907773546099e+01,-3.414552315250141579e+00,-4.764704833066646827e+00,1.070225937317024201e+00,8.637750054088193519e-01,9.997727274405645570e-01
4.860000000000000000e+02,7.000000000000000666e-01,8.909652524682609709e+00,2.802773648913020565e+01,-2.049220080677000233e+00,-6.770145079546606937e+00,1.140399003887745621e+00,9.314365224162439727e-01,8.395397146988285986e-01
4.870000000000000000e+02,8.000000000000000444e-01,8.632471052959385105e+00,2.979901962345964606e+01,-1.985468342180658485e+00,1.555323959786113930e+00,1.074215824157295440e+00,1.277544622655152340e+00,8.146607203691001997e-01
4.880000000000000000e+02,9.000000000000000222e-01,1.196680355470757640e+01,4.514025172099002248e+01,-2.752364817582742429e+00,-1.829769240792422424e+00,1.140864038337573660e+00,9.480310739257796770e-01,9.460309128273869383e-01
4.890000000000000000e+02,1.000000000000000000e+00,1.236773752903450507e+01,3.395121639937775626e+01,-2.844579631677936149e+00,9.607407461763031620e+00,1.162817554678314158e+00,7.887599399161354663e-01,1.054655177911369091e+00
4.900000000000000000e+02,1.000000000000000056e-01,4.509332397903184741e+00,2.398815486967901478e+01,-4.013305834133834793e+00,6.231919453427980232e-02,9.597393937937785946e-01,8.954526615918539934e-01,1.049521342927687950e+00
4.910000000000000000e+02,2.000000000000000111e-01,1.034557424709398887e+01,4.818508894011427657e+01,-9.207561079913650914e+00,1.847073256101383265e+01,9.647432298718955357e-01,1.187435431595120106e+00,8.010206370338912585e-01
4.920000000000000000e+02,3.000000000000000444e-01,2.976906532316105913e+00,3.809581879594659881e+01,-2.649446813761334507e+00,-7.444843259466159324e+00,7.964957609659758520e-01,1.249976097570318689e+00,8.947435232120165560e-01
4.930000000000000000e+02,4.000000000000000222e-01,8.824460385733226886e+00,5.273054117602596591e+01,-7.853769743302572159e+00,5.769762199529798963e+00,1.274282933468327883e+00,8.142668011648201976e-01,1.038362365977038015e+00
4.940000000000000000e+02,5.000000000000000000e-01,2.219761896917770017e+01,5.087681028259061122e+01,-1.975588088256815311e+01,-1.499011698181444352e+01,8.671214286094073298e-01,9.812284003459750270e-01,1.055198855552711201e+00
4.950000000000000000e+02,5.999999999999999778e-01,1.237193356794930565e+01,3.581463910311567389e+01,-1.101102087547488217e+01,-1.145101931330868084e+01,1.191431059471762310e+00,1.279272337450472641e+00,9.077965900515069242e-01
4.960000000000000000e+02,7.000000000000000666e-01,2.512381067767676868e+01,4.944389224105157155e+01,-2.236019150313232373e+01,8.765789039570726970e+00,7.209520575647307972e-01,1.040149102763340050e+00,7.168202602653771516e-01
4.970000000000000000e+02,8.000000000000000444e-01,1.976864666720070218e+01,4.222078969702131701e+01,-1.759409553380862690e+01,1.441852359744663303e+01,8.782342113164702813e-01,1.206739515843097355e+00,9.713327280222487925e-01
4.980000000000000000e+02,9.000000000000000222e-01,1.524020107754710196e+01,4.226243275225199625e+01,-1.356377895901692021e+01,1.016937620562075928e+01,1.245408086064182740e+00,1.242651304930948886e+00,8.967329317025045654e-01
4.990000000000000000e+02,1.000000000000000000e+00,2.496844094656837498e+01,4.157409427012585468e+01,-2.222191244244585562e+01,-1.588277506255172111e-01,8.382856420957077725e-01,1.021088829147934085e+00,7.395727958200536412e-01
5.000000000000000000e+02,1.000000000000000056e-01,2.229433924008677792e+01,4.208931448681299514e+01,1.850430156927202674e+01,-4.737530183383893423e+00,9.490018162886093567e-01,9.030705388960121871e-01,9.896019373623765603e-01
5.010000000000000000e+02,2.000000000000000111e-01,2.240720531587039588e+01,2.695844786695359119e+01,1.859798041217242925e+01,-9.074287094160659706e+00,9.805942406314600568e-01,1.207242360705240269e+00,7.543306500311133256e-01
5.020000000000000000e+02,3.000000000000000444e-01,9.005335470728814684e+00,4.430551860561836719e+01,7.474428440704916632e+00,-3.575908099429904397e+00,1.025169064592689860e+00,1.164967384865386757e+00,1.280714250069679760e+00
5.030000000000000000e+02,4.000000000000000222e-01,2.178522091827359120e+01,2.462940248345390515e+01,1.808173336216708194e+01,-9.250730272878133320e+00,1.148770372151926011e+00,1.289962791306478618e+00,1.057241969881768107e+00
5.040000000000000000e+02,5.000000000000000000e-01,3.323653885842606570e+00,3.640029182339731051e+01,2.758632725249363649e+00,1.443512342946454652e+01,1.230488161056847218e+00,1.000465784687112780e+00,1.076234876606750657e+00
5.050000000000000000e+02,5.999999999999999778e-01,4.399160281416132356e+00,2.455717367737458900e+01,3.651303033575389989e+00,8.919207984206152240e-01,7.490027590500920596e-01,9.681157955370632839e-01,8.930346519561861429e-01
5.060000000000000000e+02,7.000000000000000666e-01,1.736044162983591832e+01,5.256913009567210082e+01,1.440916655276381420e+01,3.923198205103449965e+00,7.721449613355187980e-01,1.001290102299964513e+00,8.607509124344564500e-01
5.070000000000000000e+02,8.000000000000000444e-01,1.856969701089187197e+01,2.219577789612694474e+01,1.541284851904025466e+01,-1.464100632399601754e+00,1.232281721864662671e+00,9.446961955864461302e-01,1.146178336992523361e+00
5.080000000000000000e+02,9.000000000000000222e-01,1.368179504613875253e+01,5.402398635734752474e+01,1.135588988829516488e+01,9.912191788443784901e+00,1.046364001816509459e+00,9.200248837655965461e-01,7.255150525155451557e-01
5.090000000000000000e+02,1.000000000000000000e+00,1.578542234928713661e+01,4.880717901731438246e+01,1.310190054990832387e+01,-1.213335903819335648e+01,1.145586911172309152e+00,7.225381677332446406e-01,1.231819196856519749e+00
5.100000000000000000e+02,1.000000000000000056e-01,1.459230522835698807e+01,4.049757974876538924e+01,2.772537993387826916e+00,-2.908093135110533467e+00,1.145813735519948473e+00,1.244064730892538329e+00,8.773909276314433292e-01
5.110000000000000000e+02,2.000000000000000111e-01,2.276442205913101446e+01,2.149586475572820277e+01,4.325240191234891896e+00,1.985060101513518971e+00,9.182215394961417143e-01,7.082356271958277771e-01,9.833679886391215597e-01
5.120000000000000000e+02,3.000000000000000444e-01,1.571476908671598949e+01,5.279077229712553532e+01,2.985806126476037381e+00,1.606644410031905323e+01,1.128360379966870886e+00,1.046524426433103283e+00,8.514215882214979381e-01
5.130000000000000000e+02,4.000000000000000222e-01,1.815193580743213531e+01,3.121029804868830482e+01,3.448867803412104749e+00,-7.572171455241921478e+00,1.042002293487332976e+00,1.020969890496904231e+00,9.338748669644757472e-01
5.140000000000000000e+02,5.000000000000000000e-01,1.797110483937500547e+01,2.152058302982813842e+01,3.414509919481250044e+00,-1.239108185825052555e+00,9.995091007310172859e-01,9.687085578019031251e-01,7.026847760270398258e-01
5.150000000000000000e+02,5.999999999999999778e-01,2.237205369628426155e+01,2.156305885258057842e+01,4.250690202294008735e+00,5.983506254628943866e-02,1.252328429596733184e+00,7.176641700196169094e-01,7.082449558428659531e-01
5.160000000000000000e+02,7.000000000000000666e-01,2.483845781796978613e+01,4.927381248031427674e+01,4.719306985414258193e+00,-1.866947444876829731e+00,7.746323599846161034e-01,7.935522904964735780e-01,1.066853641596738678e+00
5.170000000000000000e+02,8.000000000000000444e-01,2.587156077371736274e+01,4.226064736762750584e+01,4.915596547006297889e+00,-1.581045446766365359e+01,7.661679690957332589e-01,7.952609490949585913e-01,7.859667468890921826e-01
5.180000000000000000e+02,9.000000000000000222e-01,1.276731694401602724e+01,2.490292918077019735e+01,2.425790219363044287e+00,4.919544324360355603e+00,9.926475104016927453e-01,1.227786037744088787e+00,7.228695251427683655e-01
5.190000000000000000e+02,1.000000000000000000e+00,2.227578324457406467e+01,5.239721575599264725e+01,4.232398816469070901e+00,-7.291969215596851406e+00,1.006469822916673751e+00,7.142164458284009365e-01,1.137483346217355029e+00
5.200000000000000000e+02,1.000000000000000056e-01,1.019783009522250516e+01,4.806546762038098564e+01,-1.009585179427027946e+01,-2.365715063279091535e+00,8.661673668638507628e-01,1.271691707272038840e+00,1.181344499339909149e+00
5.210000000000000000e+02,2.000000000000000111e-01,1.454861948986379439e+01,2.420443603851486714e+01,-1.440313329496515671e+01,3.333701693762163298e+00,8.944909449677007629e-01,1.112505383697975248e+00,1.276994277658280996e+00
5.220000000000000000e+02,3.000000000000000444e-01,1.689413963118428086e+01,2.979808125277313025e+01,-1.672519823487243684e+01,-1.095057936134513099e+01,1.106321827155624105e+00,7.855548607666947847e-01,9.756087765065495354e-01
5.230000000000000000e+02,4.000000000000000222e-01,1.507578359579877691e+01,4.132772730391569382e+01,-1.492502575984078916e+01,-9.332637980065070948e+00,9.844333935195092034e-01,1.100572041330590833e+00,8.171905134238772739e-01
5.240000000000000000e+02,5.000000000000000000e-01,1.312034418745243869e+01,2.786589433317907805e+01,-1.298914074557791487e+01,8.412712069601713250e-01,1.236498510257537209e+00,1.122490906523663456e+00,1.184124588141768353e+00
5.250000000000000000e+02,5.999999999999999778e-01,1.759520504080218473e+01,3.134149504151168131e+01,-1.741925299039416331e+01,3.984542882128814245e+00,1.013565788129320078e+00,1.075293283035424485e+00,1.070602014602388019e+00
5.260000000000000000e+02,7.000000000000000666e-01,1.020821992644894038e+01,3.422557193403098807e+01,-1.010613772718445169e+01,-9.032894752544102346e+00,1.253188071230746603e+00,1.170394849224934530e+00,9.522122856623254084e-01
5.270000000000000000e+02,8.000000000000000444e-01,2.231572146902555076e+01,3.445956147016600823e+01,-2.209256425433529358e+01,-2.730852289146435297e+00,1.152424263650243308e+00,9.590337972770561770e-01,1.152922773107174059e+00
5.280000000000000000e+02,9.000000000000000222e-01,9.871588171289223723e+00,2.012287436155838094e+01,-9.772872289576332250e+00,-4.909095934774650338e+00,1.208282288324950215e+00,1.156564181518666024e+00,7.462909482851289855e-01
5.290000000000000000e+02,1.000000000000000000e+00,2.579379671912838745e+01,3.869712841947709592e+01,-2.553585875193710208e+01,-1.047975112522835417e+01,1.212071408218627910e+00,1.068889133163524852e+00,7.383893573118919251e-01
5.300000000000000000e+02,1.000000000000000056e-01,2.432624297025516924e+01,4.327826424333207456e+01,-7.541135320779100759e+00,3.832815885865993533e+00,1.078811118429122029e+00,1.177097278417922999e+00,8.826514835617107479e-01
5.310000000000000000e+02,2.000000000000000111e-01,2.157659490625791676e+01,3.600116290776728079e+01,-6.688744420939952917e+00,-2.596595058358938335e+00,7.504611059513626170e-01,8.455639086296448115e-01,7.719565498297575878e-01
5.320000000000000000e+02,3.000000000000000444e-01,2.293387482394252608e+00,4.001472270962303668e+01,-7.109501195422182063e-01,6.268960093907318676e-01,1.266617646573406919e+00,9.624108344695078143e-01,1.230184650755822506e+00
5.330000000000000000e+02,4.000000000000000222e-01,1.738034760401113488e+01,3.211252260155352900e+01,-5.387907757243450391e+00,1.036278768231426994e+01,1.039147214669864150e+00,8.510281386429731088e-01,1.011681316561833244e+00
5.340000000000000000e+02,5.000000000000000000e-01,5.375511642698164394e+00,4.733652627036220650e+01,-1.666408609236430749e+00,-6.679677181241338246e+00,9.455779904744322506e-01,1.175840855037096233e+00,7.097819196797844343e-01
5.350000000000000000e+02,5.999999999999999778e-01,1.135987460838897434e+01,3.902080932876300778e+01,-3.521561128600581458e+00,1.232649384916799562e+01,7.243100416868178959e-01,1.205662813207315942e+00,1.034276683480970238e+00
5.360000000000000000e+02,7.000000000000000666e-01,2.109447239571405319e+01,2.805181333932335974e+01,-6.539286442671355282e+00,-6.992765479164099185e-01,1.047897916007319186e+00,1.136717784729802005e+00,7.318235238740552484e-01
5.370000000000000000e+02,8.000000000000000444e-01,7.241224916491492358e+00,3.619074709734604056e+01,-2.244779724112362373e+00,9.196002801682631400e+00,7.671878840709178693e-01,8.738090006000753807e-01,1.141238133511619735e+00
5.380000000000000000e+02,9.000000000000000222e-01,3.869921326010284268e+00,5.141280482388655315e+01,-1.199675611063187874e+00,-2.453208779379428162e+00,1.085565819187180203e+00,9.288761681109036772e-01,1.256229918912596055e+00
5.390000000000000000e+02,1.000000000000000000e+00,2.332217841336670716e+01,5.288149402197878146e+01,-7.229875308143677515e+00,-2.106962519479311879e+01,8.991826543853899123e-01,1.202923341724476014e+00,9.708690095663495834e-01
5.400000000000000000e+02,1.000000000000000056e-01,2.194123515449541983e+01,2.930906567655967265e+01,-9.434731116433029641e+00,-4.383570027372668321e+00,1.254497217695263789e+00,1.275803758869662463e+00,7.592983579882744971e-01
5.410000000000000000e+02,2.000000000000000111e-01,1.600665956900441111e+00,4.208390328914552470e+01,-6.882863614671895780e-01,-1.572782036822877849e+01,8.640723493706199410e-01,1.147661722055576927e+00,9.974840973922974863e-01
5.420000000000000000e+02,3.000000000000000444e-01,7.804807617982279844e+00,5.145190842212676330e+01,-3.356067275732379951e+00,1.125042689253111128e+00,9.801805538188648192e-01,8.466067769599998627e-01,1.219646543388114068e+00
5.430000000000000000e+02,4.000000000000000222e-01,5.569300528445316090e+00,2.790807379924150311e+01,-2.394799227231485528e+00,-8.977403714885783259e+00,1.119067041004331520e+00,1.247890706226371549e+00,1.249946059300415024e+00
5.440000000000000000e+02,5.000000000000000000e-01,2.439794582608932672e+01,3.882128421347152170e+01,-1.049111670521840978e+01,1.182554971144530676e+01,9.904838369143965648e-01,1.055624946444111645e+00,7.333218612254001068e-01
5.450000000000000000e+02,5.999999999999999778e-01,1.706635166390320180e+01,2.560946500464618225e+01,-7.338531215478375280e+00,-3.299093798584038950e+00,1.007984403943541496e+00,7.831085854339967511e-01,8.179880947147328829e-01
5.460000000000000000e+02,7.000000000000000666e-01,1.645481491987096234e+01,2.007293575672529329e+01,-7.075570415544512493e+00,3.231173655309770520e+00,8.158471442580499389e-01,8.949733259952544762e-01,8.703618613062804599e-01
5.470000000000000000e+02,8.000000000000000444e-01,1.844417017109721613e+01,2.507197233425191740e+01,-7.930993173571802224e+00,9.376750880414698841e+00,1.136110529990374207e+00,1.264045227022380535e+00,1.042923958194332368e+00
5.480000000000000000e+02,9.000000000000000222e-01,6.643924191267254642e+00,4.721144394290266177e+01,-2.856887402244919105e+00,1.074135265876422274e+00,8.169102077671139828e-01,1.188514421670644250e+00,7.887496084287040077e-01
5.490000000000000000e+02,1.000000000000000000e+00,2.365323880889773633e+01,3.292133304347302669e+01,-1.017089268782602574e+01,4.526635131439142867e+00,7.832251048639206070e-01,1.014927995277041362e+00,1.023303501307505137e+00
5.500000000000000000e+02,1.000000000000000056e-01,2.143030506895794929e+01,2.964630240454717480e+01,2.143030506895796938e-01,7.090304967683546344e+00,8.530649971404300480e-01,1.065657575068721163e+00,7.470290138211632680e-01
5.510000000000000000e+02,2.000000000000000111e-01,1.736836264838960631e+01,2.343485638403661397e+01,1.736836264838962085e-01,4.040967716324286307e+00,9.694601215430511676e-01,8.677451508315052742e-01,1.224340151358792816e+00
5.520000000000000000e+02,3.000000000000000444e-01,1.743154653010489952e+01,5.220906193972922438e+01,1.743154653010491606e-01,-1.446266240780271239e+01,1.070013733782489540e+00,8.454439024941911018e-01,1.265299889227094354e+00
5.530000000000000000e+02,4.000000000000000222e-01,1.385183951568960303e+01,2.453282817001674943e+01,1.385183951568961513e-01,-4.048494492613745055e-01,1.065301773526653450e+00,1.162417713461395774e+00,1.034240496296704892e+00
5.540000000000000000e+02,5.000000000000000000e-01,2.095786673106443487e+01,2.103508479047777158e+01,2.095786673106445341e-01,9.131214676073097225e-01,1.282918557007927784e+00,1.141661619580520037e+00,1.295551312298376168e+00
5.550000000000000000e+02,5.999999999999999778e-01,1.269860779339686019e+01,2.564228952917598647e+01,1.269860779339687107e-01,-1.599946255138590345e+00,1.086168323630471555e+00,9.701872348258074874e-01,7.178333104731563497e-01
5.560000000000000000e+02,7.000000000000000666e-01,2.079306120602930719e+01,4.996627116818321213e+01,2.079306120602932573e-01,-9.218144243901354784e+00,1.069558968716962211e+00,1.207462334103031498e+00,1.184290376171174719e+00
5.570000000000000000e+02,8.000000000000000444e-01,1.866977205817687135e+01,2.968897266167338955e+01,1.866977205817688668e-01,-7.685800364367779913e+00,7.166264496988841159e-01,8.826169860914541143e-01,1.012486833993417656e+00
5.580000000000000000e+02,9.000000000000000222e-01,4.020133964725374653e+00,4.633282070567435085e+01,4.020133964725378095e-02,7.226129276908920929e+00,1.214190734180139231e+00,8.583202147736189724e-01,1.001805899332048666e+00
5.590000000000000000e+02,1.000000000000000000e+00,2.313576461158502795e+01,4.402473453177199758e+01,2.313576461158504960e-01,-1.288219362706593785e+01,1.183089479628661067e+00,7.219715044979782004e-01,9.329079093896405217e-01
5.600000000000000000e+02,1.000000000000000056e-01,1.846669462711153287e+01,5.035061776738078976e+01,-1.421935486287588013e+01,-1.701217965525122722e+01,8.726477932697085382e-01,8.760213495136045525e-01,7.070881823028791757e-01
5.610000000000000000e+02,2.000000000000000111e-01,1.778049494559236265e+01,4.715351967169867464e+01,-1.369098110810612035e+01,8.977784172505751670e+00,1.113577721865661507e+00,7.447180503838474186e-01,8.791944605679201663e-01
5.620000000000000000e+02,3.000000000000000444e-01,8.007448637875739905e+00,4.301541327428540740e+01,-6.165735451164319869e+00,1.262316142119899531e+01,1.096420574546318916e+00,1.166124243917955550e+00,8.804673128268798443e-01
5.630000000000000000e+02,4.000000000000000222e-01,6.842677653579710473e+00,3.971040236885910701e+01,-5.268861793256377268e+00,1.799121933058625000e-01,8.063531473301871477e-01,8.383891139229970868e-01,1.029835067344852417e+00
5.640000000000000000e+02,5.000000000000000000e-01,1.828501255073341980e+01,5.327095986319817200e+01,-1.407945966406473381e+01,-1.740409772937621469e+01,8.630691948899615884e-01,9.078366614096106124e-01,1.212101570721028532e+00
5.650000000000000000e+02,5.999999999999999778e-01,1.735851723509009759e+01,5.053971751353545727e+01,-1.336605827101937471e+01,-1.768661005802543329e+01,9.960801640552688907e-01,1.092810542604445656e+00,8.873165886251309642e-01
5.660000000000000000e+02,7.000000000000000666e-01,1.699563096832220310e+01,3.454851497630151869e+01,-1.308663584560809667e+01,-1.124555219069336154e+01,7.085641260950107378e-01,1.226567588552013977e+00,7.468670475122974883e-01
5.670000000000000000e+02,8.000000000000000444e-01,1.004020139421906777e+01,4.955765506111559660e+01,-7.730955073548682499e+00,-7.086239713643503357e+00,1.091241101061500629e+00,9.832787759424315155e-01,7.306078198431678050e-01
5.680000000000000000e+02,9.000000000000000222e-01,7.093391180472308655e+00,3.187523153517012631e+01,-5.461911208963678099e+00,-6.764168168178702700e+00,9.401963012386705953e-01,8.896986743573283007e-01,9.224766452928057081e-01
5.690000000000000000e+02,1.000000000000000000e+00,1.535739619467810613e+01,4.594898219225099467e+01,-1.182519506990214175e+01,-1.261527391328700709e+01,1.020208645898979194e+00,9.962403780823781974e-01,1.054739168022611029e+00
5.700000000000000000e+02,1.000000000000000056e-01,2.060626449355543599e+01,2.200139757951502872e+01,-5.975816703131075158e+00,2.185729368594584443e+00,1.260855948601731447e+00,9.377182652359851156e-01,1.283050648806303595e+00
5.710000000000000000e+02,2.000000000000000111e-01,2.183937224695148061e+01,3.853351588383436876e+01,-6.333417951615928132e+00,4.317157802281946566e+00,1.099763699423730756e+00,1.082825085013390032e+00,8.137683816030735207e-01
5.720000000000000000e+02,3.000000000000000444e-01,8.920103794982809475e+00,4.349394510424080806e+01,-2.586830100545014055e+00,1.041639659124550832e+01,1.038441712240760761e+00,9.826846245505713728e-01,9.415090581970007033e-01
5.730000000000000000e+02,4.000000000000000222e-01,1.685708245414975437e+01,4.752559259606699982e+01,-4.888553911703427346e+00,1.569330187078015726e+01,1.187419021630295557e+00,1.193137339996921398e+00,1.197640847586633139e+00
5.740000000000000000e+02,5.000000000000000000e-01,5.863168908629324605e+00,5.477685781757255512e+01,-1.700318983502503656e+00,1.104624393635925017e+01,9.205064255558357278e-01,1.145537335181499916e+00,1.138065983335037057e+00
5.750000000000000000e+02,5.999999999999999778e-01,1.685003846230991087e+01,2.492677207285527530e+01,-4.886511154069872909e+00,-2.686637110927226235e+00,1.081764514616684991e+00,9.874834715249648509e-01,1.106893538551546818e+00
5.760000000000000000e+02,7.000000000000000666e-01,2.199862562103736607e+01,3.544751679799386324e+01,-6.379601430100834136e+00,-3.010011494564344581e+00,1.004691440537293090e+00,8.269505209253552591e-01,9.962802850210248362e-01
5.770000000000000000e+02,8.000000000000000444e-01,1.076515111650165224e+01,4.333667918639986283e+01,-3.121893823785478528e+00,-7.345377690603356768e+00,1.223947071005050624e+00,9.527367465968226146e-01,8.390843141589308107e-01
5.780000000000000000e+02,9.000000000000000222e-01,8.219878450298175210e+00,2.680843427283105740e+01,-2.383764750586470083e+00,5.071721669036253211e+00,7.990695810469954363e-01,1.262867349217967394e+00,1.097994999665611315e+00
5.790000000000000000e+02,1.000000000000000000e+00,2.628159903078907789e+00,3.834178015452954469e+01,-7.621663718928830544e-01,-3.555855667890200245e+00,7.974853020446472929e-01,1.132653589822836482e+00,1.057799766273748610e+00
5.800000000000000000e+02,1.000000000000000056e-01,8.458259750207371752e+00,2.165512595367013304e+01,-4.482877667609907135e+00,-3.651097813565193473e+00,1.141974366398414986e+00,1.072737941999604816e+00,1.191157686702761787e+00
5.810000000000000000e+02,2.000000000000000111e-01,2.406689564547368931e+01,3.993491969392843544e+01,-1.275545469210105587e+01,-1.967458455678482210e+00,9.167800262634403508e-01,1.295428951876794743e+00,1.094178022453146992e+00
5.820000000000000000e+02,3.000000000000000444e-01,1.139325017180692967e+01,3.216781088671145028e+01,-6.038422591057672761e+00,-8.521037635172856284e+00,7.974528777876684904e-01,7.091373192221389621e-01,1.166728151954257164e+00
5.830000000000000000e+02,4.000000000000000222e-01,2.419746839278426709e+00,3.070876645663769722e+01,-1.282465824817566213e+00,-2.662777954343169995e+00,1.230453095164305122e+00,7.727798633337265022e-01,7.177388440757235255e-01
5.840000000000000000e+02,5.000000000000000000e-01,2.317971337147898936e+01,4.442523936533491735e+01,-1.228524808688386472e+01,-1.845856003449180660e+00,1.269183376008570896e+00,1.246459940561567059e+00,8.658747378406274064e-01
5.850000000000000000e+02,5.999999999999999778e-01,1.597183644654270651e+00,4.027401581511226425e+01,-8.465073316667635073e-01,-4.197457557620601243e+00,1.180244023212969839e+00,1.254702464561365582e+00,1.104095838822147124e+00
5.860000000000000000e+02,7.000000000000000666e-01,1.484884509834458122e+01,3.702237657342257648e+01,-7.869887902122628454e+00,1.305749320747866449e+01,7.410251443112430003e-01,7.934780226445022899e-01,8.167409570896857485e-01
5.870000000000000000e+02,8.000000000000000444e-01,1.565724890335329533e+01,2.534975716995066364e+01,-8.298341918777246917e+00,3.912330484716721291e+00,8.308934489606848439e-01,8.412720886133294718e-01,8.184329573332683738e-01
5.880000000000000000e+02,9.000000000000000222e-01,2.058943028398122266e+01,2.240098568163985959e+01,-1.091239805051004907e+01,-2.642822921748505305e+00,8.393176277786049688e-01,1.157756402813001184e+00,7.669769799137567956e-01
5.890000000000000000e+02,1.000000000000000000e+00,1.785864996927780979e+01,3.008093902673567754e+01,-9.465084483717239650e+00,8.333742148330665955e+00,1.174770193870292356e+00,1.047181379923135314e+00,8.731532073160279683e-01
5.900000000000000000e+02,1.000000000000000056e-01,2.068399833013519640e+01,3.783467100255312943e+01,1.034199916506760797e+00,1.174488484704260571e+01,1.089874514025058527e+00,1.021330079225140075e+00,7.427334766851346748e-01
5.910000000000000000e+02,2.000000000000000111e-01,4.345233624758515489e+00,4.181019023583031213e+01,2.172616812379259688e-01,-1.310790432178306553e+01,7.173969219889758664e-01,9.162103345911192243e-01,1.131315507105284723e+00
5.920000000000000000e+02,3.000000000000000444e-01,1.796980758394088085e+01,3.701567338651758376e+01,8.984903791970448861e-01,-8.632104768350885138e+00,1.041128833513970786e+00,1.081974848925004729e+00,7.742459970488296817e-01
5.930000000000000000e+02,4.000000000000000222e-01,2.439245227701215057e+01,3.914768808072721384e+01,1.219622613850608550e+00,-1.068202949170459704e+01,7.714081283249998311e-01,7.678600336083019062e-01,1.246615187698544069e+00
5.940000000000000000e+02,5.000000000000000000e-01,2.971034395018867347e+00,2.506810398068829926e+01,1.485517197509435006e-01,5.583226966544613035e+00,9.976657939610843462e-01,1.135869330914403896e+00,9.374359592920852302e-01
5.950000000000000000e+02,5.999999999999999778e-01,1.466118412534184934e+01,3.964956728264962038e+01,7.330592062670930886e-01,1.096674150946513748e+01,1.049484144161425991e+00,1.046866246467893280e+00,8.847898644054001949e-01
5.960000000000000000e+02,7.000000000000000666e-01,1.360704316625681543e+01,2.508347485571581004e+01,6.803521583128413486e-01,-4.713180167129977782e+00,8.840091173018850279e-01,1.009095261508792696e+00,1.117306500284666049e+00
5.970000000000000000e+02,8.000000000000000444e-01,2.396941409113211918e+01,3.957263639713340808e+01,1.198470704556606981e+00,1.122754306036487471e+01,9.509392518208468204e-01,9.854637453682368875e-01,8.735251072929175464e-01
5.980000000000000000e+02,9.000000000000000222e-01,2.370541504136456368e+00,4.387755134203320040e+01,1.185270752068229294e-01,1.686737549342295583e+00,1.177064767094987197e+00,1.298129472802865170e+00,8.145245685104525180e-01
5.990000000000000000e+02,1.000000000000000000e+00,1.830782008141208550e+01,4.559314397448449085e+01,9.153910040706051410e-01,7.574287884265671345e+00,1.298998025678824941e+00,7.671232311018795214e-01,7.012752368899165534e-01
6.000000000000000000e+02,1.000000000000000056e-01,1.261614203949051927e+01,3.727272931215426865e+01,-9.966752211197510647e+00,-4.277879851041553216e+00,1.162225531781499122e+00,9.280779571996327082e-01,1.073315361694249681e+00
6.010000000000000000e+02,2.000000000000000111e-01,2.469457923307725977e+01,2.031171559621851230e+01,-1.950871759413103490e+01,-3.952552427193942286e+00,1.178483166067953336e+00,1.040095385494096414e+00,1.267696518121259164e+00
